id,path,is_bee,is_wasp,is_otherinsect,is_other,photo_quality,is_validation,is_final_validation,label
18457,other_insect\42141594671_f51158827b_n.jpg,0,0,1,0,1,0,0,insect
18458,other_insect\42141594921_bc94642cdf_m.jpg,0,0,1,0,1,0,0,insect
18459,other_insect\42157011432_c1db2c0835_n.jpg,0,0,1,0,1,0,0,insect
18460,other_insect\42171329564_509f36b998_m.jpg,0,0,1,0,1,0,0,insect
18461,other_insect\42176799075_fa3c3cbe02_n.jpg,0,0,1,0,1,0,0,insect
18462,other_insect\42212531534_016e012574_n.jpg,0,0,1,0,1,0,1,insect
18463,other_insect\42264838784_714aa02bbc_w.jpg,0,0,1,0,1,1,0,insect
18464,other_insect\42266311300_f218f720ea_m.jpg,0,0,1,0,1,1,0,insect
18465,other_insect\42284656880_756c7e107b_w.jpg,0,0,1,0,1,0,0,insect
18466,other_insect\42284657590_6b022af743_w.jpg,0,0,1,0,1,0,0,insect
18467,other_insect\42322031355_f860eb75ac_n.jpg,0,0,1,0,1,0,0,insect
18468,other_insect\42322456415_faa4bd3966_w.jpg,0,0,1,0,1,1,0,insect
18469,other_insect\42328320931_7f72eb74c4_n.jpg,0,0,1,0,1,0,1,insect
18470,other_insect\42339055441_f7d54ea23e_m.jpg,0,0,1,0,1,0,1,insect
18471,other_insect\42339176110_d7ba6afa94_n.jpg,0,0,1,0,1,0,0,insect
18472,other_insect\42344534630_e0e6f7d4c1_n.jpg,0,0,1,0,1,0,0,insect
18473,other_insect\42350957610_fb8da4e15d_m.jpg,0,0,1,0,1,0,0,insect
18474,other_insect\42374719531_dac5d5a117_n.jpg,0,0,1,0,1,0,0,insect
18475,other_insect\42381182711_e461c9aaf8_n.jpg,0,0,1,0,1,0,0,insect
18476,other_insect\42382105372_87e90dac2b_n.jpg,0,0,1,0,1,0,1,insect
18477,other_insect\42384600344_46477aa7b2_n.jpg,0,0,1,0,1,0,0,insect
18478,other_insect\42384920065_bf5388425b_n.jpg,0,0,1,0,1,0,0,insect
18479,other_insect\42384942895_654682ffc2_n.jpg,0,0,1,0,1,0,0,insect
18480,other_insect\42385334751_56290ec125_m.jpg,0,0,1,0,1,0,0,insect
18481,other_insect\42394752560_b2ff7b3053_n.jpg,0,0,1,0,1,0,0,insect
18482,other_insect\42397035485_1d8ebe954e_n.jpg,0,0,1,0,1,1,0,insect
18483,other_insect\42400301144_2626c300e0_n.jpg,0,0,1,0,1,0,1,insect
18484,other_insect\42413348001_7c67b1e5d2_w.jpg,0,0,1,0,1,0,1,insect
18485,other_insect\42434691935_e82e16bf21_n.jpg,0,0,1,0,1,0,0,insect
18486,other_insect\42445757791_fcbb38211f_m.jpg,0,0,1,0,1,0,1,insect
18487,other_insect\4245691711_27f687fd7a_n.jpg,0,0,1,0,1,0,0,insect
18488,other_insect\42502911994_58460e03ae_w.jpg,0,0,1,0,1,0,0,insect
18489,other_insect\42526255084_c6f9293a23_w.jpg,0,0,1,0,1,1,0,insect
18490,other_insect\42531663895_abc378301b_n.jpg,0,0,1,0,1,0,0,insect
18491,other_insect\42562461514_8df0be9806_n.jpg,0,0,1,0,1,1,0,insect
18492,other_insect\42562461724_3c5984bed3_n.jpg,0,0,1,0,1,0,0,insect
18493,other_insect\4258540304_879a7a3ee8_w.jpg,0,0,1,0,1,0,0,insect
18494,other_insect\42628880560_7c14311d75_n.jpg,0,0,1,0,1,0,0,insect
18495,other_insect\42649646142_133caa23bf_w.jpg,0,0,1,0,1,1,0,insect
18496,other_insect\42655747601_fe2977e8fc_n.jpg,0,0,1,0,1,1,0,insect
18497,other_insect\4269757735_baa1fb2191_n.jpg,0,0,1,0,1,1,0,insect
18498,other_insect\42706321721_a01c250cc0_w.jpg,0,0,1,0,1,0,1,insect
18499,other_insect\42720019344_f22a659d5d_n.jpg,0,0,1,0,1,0,0,insect
18500,other_insect\42729252532_debdcd9a6a_n.jpg,0,0,1,0,1,0,0,insect
18501,other_insect\427387582_37e7b5edbc_n.jpg,0,0,1,0,1,0,0,insect
18502,other_insect\42744861501_f24dce9668_n.jpg,0,0,1,0,1,0,1,insect
18503,other_insect\42755296212_b58b6ca526_n.jpg,0,0,1,0,1,0,0,insect
18504,other_insect\42775046452_743fd580fd_n.jpg,0,0,1,0,1,0,0,insect
18505,other_insect\4278528004_0cd72f01f0_n.jpg,0,0,1,0,1,0,0,insect
18506,other_insect\42808679500_039f9bacd0_n.jpg,0,0,1,0,1,0,0,insect
18507,other_insect\42820715035_62106ab5ee_n.jpg,0,0,1,0,1,0,0,insect
18508,other_insect\42841693962_dc51b775d8_m.jpg,0,0,1,0,1,0,1,insect
18509,other_insect\42841697972_dc80b8cd0b_n.jpg,0,0,1,0,1,0,0,insect
18510,other_insect\42841698452_e0bdaf423b_n.jpg,0,0,1,0,1,1,0,insect
18511,other_insect\42858682414_35e73a0d9a_n.jpg,0,0,1,0,1,0,1,insect
18512,other_insect\42858682534_914619192c_n.jpg,0,0,1,0,1,0,1,insect
18513,other_insect\42863115692_f6c3d9c536_n.jpg,0,0,1,0,1,0,0,insect
18514,other_insect\42864397524_f221d908d5_w.jpg,0,0,1,0,1,0,0,insect
18515,other_insect\42877104664_5539ec01c4_n.jpg,0,0,1,0,1,1,0,insect
18516,other_insect\42892616041_b75cc03ac6_n.jpg,0,0,1,0,1,0,1,insect
18517,other_insect\42917509264_472d99e1c2_n.jpg,0,0,1,0,1,0,1,insect
18518,other_insect\42918299714_91f9b2c376_w.jpg,0,0,1,0,1,0,0,insect
18519,other_insect\42935643131_d4a4de870d_m.jpg,0,0,1,0,1,0,0,insect
18520,other_insect\42945661494_0553c97be3_n.jpg,0,0,1,0,1,0,0,insect
18521,other_insect\42946593754_cb68e34cb7_n.jpg,0,0,1,0,1,0,0,insect
18522,other_insect\42946593984_cf5a7e493b_n.jpg,0,0,1,0,1,0,0,insect
18523,other_insect\42946594084_6d0ec709c1_n.jpg,0,0,1,0,1,0,0,insect
18524,other_insect\42946594274_7e40f1437b_n.jpg,0,0,1,0,1,0,0,insect
18525,other_insect\42949583480_1b908c2949_n.jpg,0,0,1,0,1,0,0,insect
18526,other_insect\42963765662_19cf32128f_n.jpg,0,0,1,0,1,1,0,insect
18527,other_insect\42976188781_5e9bf8e5f1_n.jpg,0,0,1,0,1,0,0,insect
18528,other_insect\42981730664_2ac329b596_n.jpg,0,0,1,0,1,0,0,insect
18529,other_insect\42981736184_11c1a10211_w.jpg,0,0,1,0,1,0,0,insect
18530,other_insect\42981861581_90facecec8_n.jpg,0,0,1,0,1,0,0,insect
18531,other_insect\43012877865_e9a4f8dbe4_m.jpg,0,0,1,0,1,0,0,insect
18532,other_insect\43012878075_b61eaa1bc1_n.jpg,0,0,1,0,1,0,1,insect
18533,other_insect\43046805474_63fbcd5984_m.jpg,0,0,1,0,1,1,0,insect
18534,other_insect\43114386071_024e89b055_n.jpg,0,0,1,0,1,0,0,insect
18535,other_insect\43116504662_66129b83dd_n.jpg,0,0,1,0,1,1,0,insect
18536,other_insect\43116504842_1e423bf3ee_n.jpg,0,0,1,0,1,0,0,insect
18537,other_insect\43116504992_0dd7117e4d_n.jpg,0,0,1,0,1,0,1,insect
18538,other_insect\43116505162_593da172f1_n.jpg,0,0,1,0,1,0,0,insect
18539,other_insect\43116505242_f96f333d64_n.jpg,0,0,1,0,1,0,0,insect
18540,other_insect\43116505452_d2ce32321c_n.jpg,0,0,1,0,1,0,0,insect
18541,other_insect\43116505632_ef4398a845_n.jpg,0,0,1,0,1,0,0,insect
18542,other_insect\43116505712_bea74a2c39_n.jpg,0,0,1,0,1,0,0,insect
18543,other_insect\43151789682_763402235d_n.jpg,0,0,1,0,1,0,0,insect
18544,other_insect\4315206713_14f0a890bd_n.jpg,0,0,1,0,1,0,0,insect
18545,other_insect\4315216497_9319401d82_n.jpg,0,0,1,0,1,0,0,insect
18546,other_insect\43158474420_d10d4b0d18.jpg,0,0,1,0,1,0,0,insect
18547,other_insect\4315965924_8b426cf57f_m.jpg,0,0,1,0,1,0,0,insect
18548,other_insect\4316011710_14755a49b4_m.jpg,0,0,1,0,1,0,0,insect
18549,other_insect\43194487840_e86c7b52ea_n.jpg,0,0,1,0,1,0,0,insect
18550,other_insect\43235939375_daf3d9fc52_n.jpg,0,0,1,0,1,0,0,insect
18551,other_insect\43288822631_1b842f0082_n.jpg,0,0,1,0,1,0,0,insect
18552,other_insect\43312452754_b8a6ece8a1_n.jpg,0,0,1,0,1,0,0,insect
18553,other_insect\43327108761_fb4ea7c56a_w.jpg,0,0,1,0,1,0,0,insect
18554,other_insect\43327781165_d3646cb7a7_n.jpg,0,0,1,0,1,0,0,insect
18555,other_insect\43327788305_3d302d9a9c_n.jpg,0,0,1,0,1,0,1,insect
18556,other_insect\43353668045_89af2d5c72_n.jpg,0,0,1,0,1,0,0,insect
18557,other_insect\43367805245_d82fc2e630_n.jpg,0,0,1,0,1,0,0,insect
18558,other_insect\43379344502_4be3014ece_n.jpg,0,0,1,0,1,0,0,insect
18559,other_insect\43431106822_4c7803bf3a_n.jpg,0,0,1,0,1,1,0,insect
18560,other_insect\43479349081_033e6830d9_m.jpg,0,0,1,0,1,0,0,insect
18561,other_insect\43484272104_dcd3d60c63_w.jpg,0,0,1,0,1,0,0,insect
18562,other_insect\43506734645_7612c607c3_w.jpg,0,0,1,0,1,1,0,insect
18563,other_insect\43515711804_4a25eb807f_n.jpg,0,0,1,0,1,1,0,insect
18564,other_insect\43527769172_bae0f6de22_w.jpg,0,0,1,0,1,1,0,insect
18565,other_insect\43545077595_a02f767006_n.jpg,0,0,1,0,1,0,0,insect
18566,other_insect\435858030_063ef36489_n.jpg,0,0,1,0,1,0,0,insect
18567,other_insect\43626025550_5bc4d673c5_m.jpg,0,0,1,0,1,0,1,insect
18568,other_insect\43657187190_0d942f18a2_w.jpg,0,0,1,0,1,0,0,insect
18569,other_insect\43721975472_17f8ca21fd_n.jpg,0,0,1,0,1,0,0,insect
18570,other_insect\43726401070_aa1d9590de_w.jpg,0,0,1,0,1,0,0,insect
18571,other_insect\43727768712_791b965d12_n.jpg,0,0,1,0,1,0,1,insect
18572,other_insect\43727768892_67043f1c6e_n.jpg,0,0,1,0,1,0,0,insect
18573,other_insect\43727769062_ae62aa488d_n.jpg,0,0,1,0,1,0,0,insect
18574,other_insect\43735529521_2cc4c85cb7_n.jpg,0,0,1,0,1,1,0,insect
18575,other_insect\43751529632_7b5ee7c6c0_w.jpg,0,0,1,0,1,0,0,insect
18576,other_insect\43777561025_ec3fa6a158_m.jpg,0,0,1,0,1,0,0,insect
18577,other_insect\43777561365_0450303a08_m.jpg,0,0,1,0,1,1,0,insect
18578,other_insect\43818002705_6c935d53af_n.jpg,0,0,1,0,1,0,0,insect
18579,other_insect\43818002975_baf6365f31_n.jpg,0,0,1,0,1,1,0,insect
18580,other_insect\43818003305_a8b4a4f22a_n.jpg,0,0,1,0,1,0,1,insect
18581,other_insect\43818003505_c003a3bdf1_n.jpg,0,0,1,0,1,0,0,insect
18582,other_insect\43818003705_91c58da9cf_n.jpg,0,0,1,0,1,0,0,insect
18583,other_insect\43871557320_d22d309024_n.jpg,0,0,1,0,1,0,0,insect
18584,other_insect\43873013264_15cf7c500d_m.jpg,0,0,1,0,1,0,1,insect
18585,other_insect\43955601311_6e100e7b81_n.jpg,0,0,1,0,1,0,0,insect
18586,other_insect\43999697534_195732f9b3_n.jpg,0,0,1,0,1,0,1,insect
18587,other_insect\43999697784_6834a18529_n.jpg,0,0,1,0,1,0,0,insect
18588,other_insect\44017874900_95693f8897_w.jpg,0,0,1,0,1,0,0,insect
18589,other_insect\44030802244_ca0d8d4d62_n.jpg,0,0,1,0,1,0,0,insect
18590,other_insect\44030802514_729a74b54d_n.jpg,0,0,1,0,1,0,0,insect
18591,other_insect\44035802365_24e991967e_w.jpg,0,0,1,0,1,0,0,insect
18592,other_insect\440653295_9211e0ad72_m.jpg,0,0,1,0,1,0,0,insect
18593,other_insect\44066372765_89532a4d38_n.jpg,0,0,1,0,1,0,0,insect
18594,other_insect\44096497135_839de1401e_w.jpg,0,0,1,0,1,0,0,insect
18595,other_insect\44117592641_3e48ed61ef_n.jpg,0,0,1,0,1,0,0,insect
18596,other_insect\44153692412_1b0bf3294b_w.jpg,0,0,1,0,1,0,0,insect
18597,other_insect\44154098942_66572633cd_w.jpg,0,0,1,0,1,0,1,insect
18598,other_insect\44156915954_d3ac0cf7df_n.jpg,0,0,1,0,1,0,0,insect
18599,other_insect\44172289452_f876714ae7_n.jpg,0,0,1,0,1,0,1,insect
18600,other_insect\44172291092_92c9b4ffcd_w.jpg,0,0,1,0,1,0,0,insect
18601,other_insect\44172293142_03f6eb961f_m.jpg,0,0,1,0,1,0,0,insect
18602,other_insect\44172294982_04c4d7c0ff_n.jpg,0,0,1,0,1,1,0,insect
18603,other_insect\44176916654_f3a271506b_w.jpg,0,0,1,0,1,0,1,insect
18604,other_insect\44183004854_8613225b53_n.jpg,0,0,1,0,1,0,0,insect
18605,other_insect\44231738101_93b7d39d2e_n.jpg,0,0,1,0,1,0,0,insect
18606,other_insect\44233106205_938f38751a_n.jpg,0,0,1,0,1,1,0,insect
18607,other_insect\44233504811_62f2cd2f94_n.jpg,0,0,1,0,1,0,0,insect
18608,other_insect\44235778221_652cc0af29_m.jpg,0,0,1,0,1,0,0,insect
18609,other_insect\4433239677_88ba543ecd_w.jpg,0,0,1,0,1,0,0,insect
18610,other_insect\4434009830_876f95e61b_n.jpg,0,0,1,0,1,1,0,insect
18611,other_insect\44411609794_f42b300b4e_n.jpg,0,0,1,0,1,0,0,insect
18612,other_insect\44537440182_67479ea540_w.jpg,0,0,1,0,1,0,1,insect
18613,other_insect\44568973051_8778381c56_n.jpg,0,0,1,0,1,1,0,insect
18614,other_insect\44591599931_5414090b94_n.jpg,0,0,1,0,1,0,0,insect
18615,other_insect\44639171691_5da603733e_n.jpg,0,0,1,0,1,0,0,insect
18616,other_insect\44640579334_56d84118a1_n.jpg,0,0,1,0,1,0,0,insect
18617,other_insect\44685177785_170c31b52b_w.jpg,0,0,1,0,1,0,1,insect
18618,other_insect\44697174201_9d3fd930c1_m.jpg,0,0,1,0,1,0,0,insect
18619,other_insect\44697174951_cdc77290d8_n.jpg,0,0,1,0,1,0,0,insect
18620,other_insect\44697175061_c8859104e7_m.jpg,0,0,1,0,1,0,0,insect
18621,other_insect\44697175221_e5375c5bd2_n.jpg,0,0,1,0,1,0,1,insect
18622,other_insect\44697175371_2923f313f3_n.jpg,0,0,1,0,1,0,1,insect
18623,other_insect\44726564051_22ca596602_n.jpg,0,0,1,0,1,0,0,insect
18624,other_insect\44836469385_f19349ff70_n.jpg,0,0,1,0,1,0,1,insect
18625,other_insect\44839055632_325c0f2961_n.jpg,0,0,1,0,1,0,0,insect
18626,other_insect\44867710592_1eb624ca05_n.jpg,0,0,1,0,1,0,0,insect
18627,other_insect\44874825541_df1d91fa5f_n.jpg,0,0,1,0,1,0,0,insect
18628,other_insect\4487893315_4f974d2566_n.jpg,0,0,1,0,1,0,0,insect
18629,other_insect\44879434432_e4bfb14da5_w.jpg,0,0,1,0,1,0,1,insect
18630,other_insect\448931164_72059a957b_n.jpg,0,0,1,0,1,0,0,insect
18631,other_insect\44921573185_57780c5aa6_w.jpg,0,0,1,0,1,0,0,insect
18632,other_insect\44946441011_5c810e77ed.jpg,0,0,1,0,1,0,0,insect
18633,other_insect\449574026_e1b560f40c_m.jpg,0,0,1,0,1,1,0,insect
18634,other_insect\44958966492_85d1b0d17b_m.jpg,0,0,1,0,1,1,0,insect
18635,other_insect\45001439461_6aaca2297d_n.jpg,0,0,1,0,1,0,0,insect
18636,other_insect\45016985424_c2eb2d2a87_w.jpg,0,0,1,0,1,0,1,insect
18637,other_insect\4501911494_abc59995bc_n.jpg,0,0,1,0,1,0,1,insect
18638,other_insect\45042363305_447775475f_w.jpg,0,0,1,0,1,0,0,insect
18639,other_insect\45064711164_00385e32d9_n.jpg,0,0,1,0,1,1,0,insect
18640,other_insect\4507299502_bc7f3e91bf_w.jpg,0,0,1,0,1,1,0,insect
18641,other_insect\45107485611_f5355db888_ba.jpg,0,0,1,0,1,0,0,insect
18642,other_insect\45107485611_f5355db888_bb.jpg,0,0,1,0,1,0,0,insect
18643,other_insect\45107485611_f5355db888_bc.jpg,0,0,1,0,1,0,0,insect
18644,other_insect\4518814231_855e7bca06_m.jpg,0,0,1,0,1,0,0,insect
18645,other_insect\4520784201_2a81155602_w.jpg,0,0,1,0,1,0,0,insect
18646,other_insect\4522474258_29d8615b9f_m.jpg,0,0,1,0,1,1,0,insect
18647,other_insect\4522710333_9f2ff86025_n.jpg,0,0,1,0,1,0,0,insect
18648,other_insect\4525606851_7b91230bfd_n.jpg,0,0,1,0,1,0,0,insect
18649,other_insect\45279414371_94ce6aa9d7_n.jpg,0,0,1,0,1,0,0,insect
18650,other_insect\4528250725_891a23b996_n.jpg,0,0,1,0,1,0,0,insect
18651,other_insect\45355733182_4acc6ca617_m.jpg,0,0,1,0,1,0,1,insect
18652,other_insect\4536411392_ea1f3f033b_n.jpg,0,0,1,0,1,0,0,insect
18653,other_insect\4540059827_3a6047168c_n.jpg,0,0,1,0,1,0,0,insect
18654,other_insect\4544026561_31da1b3370_n.jpg,0,0,1,0,1,0,1,insect
18655,other_insect\4546985972_77514099b1_m.jpg,0,0,1,0,1,0,0,insect
18656,other_insect\4549451496_80ebdfd803_n.jpg,0,0,1,0,1,0,0,insect
18657,other_insect\45524797545_348dbc82c1_n.jpg,0,0,1,0,1,0,1,insect
18658,other_insect\4557869636_94741c5100_n.jpg,0,0,1,0,1,0,0,insect
18659,other_insect\4559929819_e49cb1e822_n.jpg,0,0,1,0,1,0,0,insect
18660,other_insect\45608660541_37a15d4669_m.jpg,0,0,1,0,1,0,1,insect
18661,other_insect\45631712874_7ae171e877_w.jpg,0,0,1,0,1,0,0,insect
18662,other_insect\45691557172_6ca20a37bb_n.jpg,0,0,1,0,1,0,1,insect
18663,other_insect\45711487974_b8fa129e5b_n.jpg,0,0,1,0,1,0,1,insect
18664,other_insect\4574542606_024ce0674e_n.jpg,0,0,1,0,1,0,0,insect
18665,other_insect\4574542660_833525044e_n.jpg,0,0,1,0,1,1,0,insect
18666,other_insect\45785226292_3b895c224a_n.jpg,0,0,1,0,1,0,1,insect
18667,other_insect\45785231612_e84b099a27_w.jpg,0,0,1,0,1,0,0,insect
18668,other_insect\4581280402_ed20ace548_n.jpg,0,0,1,0,1,0,1,insect
18669,other_insect\45853546552_e745798d17_n.jpg,0,0,1,0,1,0,0,insect
18670,other_insect\4586447_0905613cac_m.jpg,0,0,1,0,1,0,1,insect
18671,other_insect\458841971_fe23c33d5f_n.jpg,0,0,1,0,1,0,0,insect
18672,other_insect\458841989_1fc868cdb6_w.jpg,0,0,1,0,1,0,0,insect
18673,other_insect\458842009_97268baff9_w.jpg,0,0,1,0,1,0,1,insect
18674,other_insect\4589396135_896ff0e364_m.jpg,0,0,1,0,1,0,0,insect
18675,other_insect\4591255979_0457e00e7f_n.jpg,0,0,1,0,1,0,0,insect
18676,other_insect\459161266_481ddcc849_n.jpg,0,0,1,0,1,0,0,insect
18677,other_insect\45929451222_590ce64c19_n.jpg,0,0,1,0,1,0,0,insect
18678,other_insect\45983424971_cf9434382b_n.jpg,0,0,1,0,1,0,1,insect
18679,other_insect\46010044501_4cc2a34497_n.jpg,0,0,1,0,1,0,0,insect
18680,other_insect\4613615802_2cf3150a5d_n.jpg,0,0,1,0,1,0,0,insect
18681,other_insect\46153269915_60e7ed70da_n.jpg,0,0,1,0,1,1,0,insect
18682,other_insect\46153270035_b932cd5ce9_n.jpg,0,0,1,0,1,0,1,insect
18683,other_insect\46153270225_b34e99f801_n.jpg,0,0,1,0,1,0,0,insect
18684,other_insect\46153270385_e4d598ba58_n.jpg,0,0,1,0,1,0,1,insect
18685,other_insect\46153270695_c6ecda1315_n.jpg,0,0,1,0,1,0,0,insect
18686,other_insect\46153270775_248a945af3_n.jpg,0,0,1,0,1,0,1,insect
18687,other_insect\46153270875_d9b29f46bb_n.jpg,0,0,1,0,1,0,0,insect
18688,other_insect\46153270995_93cfde2cc2_n.jpg,0,0,1,0,1,0,0,insect
18689,other_insect\46153271085_c0c6338ce3_n.jpg,0,0,1,0,1,1,0,insect
18690,other_insect\46153271345_4dab0a5e5b_n.jpg,0,0,1,0,1,0,0,insect
18691,other_insect\46153272315_ab1551e72b_n.jpg,0,0,1,0,1,0,0,insect
18692,other_insect\46153272495_ed7f6fd3cc_n.jpg,0,0,1,0,1,0,0,insect
18693,other_insect\4618706063_e49990a825_m.jpg,0,0,1,0,1,0,0,insect
18694,other_insect\4618709283_fe45bc2e78_n.jpg,0,0,1,0,1,0,0,insect
18695,other_insect\4618710547_11d2ee90cf_n.jpg,0,0,1,0,1,0,0,insect
18696,other_insect\4618713315_9a0c8870ce_n.jpg,0,0,1,0,1,0,0,insect
18697,other_insect\4618930610_d8d0b97d3b_n.jpg,0,0,1,0,1,0,0,insect
18698,other_insect\461931771_5fc19432b9_n.jpg,0,0,1,0,1,0,1,insect
18699,other_insect\4619320156_c1545596d0_m.jpg,0,0,1,0,1,0,0,insect
18700,other_insect\4619325000_d640575a3a_n.jpg,0,0,1,0,1,0,0,insect
18701,other_insect\4619327858_b3d07c6a38_m.jpg,0,0,1,0,1,0,0,insect
18702,other_insect\4619329438_316c5a0029_m.jpg,0,0,1,0,1,0,1,insect
18703,other_insect\4619331214_0d32c9bcd3_m.jpg,0,0,1,0,1,0,0,insect
18704,other_insect\4625528673_808e34ae9c_w.jpg,0,0,1,0,1,0,0,insect
18705,other_insect\46290518285_99b47e54f1_n.jpg,0,0,1,0,1,0,0,insect
18706,other_insect\462975104_3a8a4b942e_m.jpg,0,0,1,0,1,0,1,insect
18707,other_insect\462977272_02ccb49654_m.jpg,0,0,1,0,1,0,0,insect
18708,other_insect\462979709_2bf64dbdf7_n.jpg,0,0,1,0,1,1,0,insect
18709,other_insect\4631540752_1f714ed096_n.jpg,0,0,1,0,1,0,1,insect
18710,other_insect\46337230325_82ccae2fca_w.jpg,0,0,1,0,1,0,0,insect
18711,other_insect\46367579602_aaeea5b114_n.jpg,0,0,1,0,1,0,0,insect
18712,other_insect\463830398_c38b8b620e_m.jpg,0,0,1,0,1,0,0,insect
18713,other_insect\463835489_f39c503b86_n.jpg,0,0,1,0,1,0,1,insect
18714,other_insect\463836163_4f459677b4_m.jpg,0,0,1,0,1,0,0,insect
18715,other_insect\463836525_4976b94351_m.jpg,0,0,1,0,1,0,0,insect
18716,other_insect\463836703_c831a65292_m.jpg,0,0,1,0,1,0,0,insect
18717,other_insect\46428908485_bc40c1979c_n.jpg,0,0,1,0,1,0,0,insect
18718,other_insect\46439304875_106173cff4_n.jpg,0,0,1,0,1,0,0,insect
18719,other_insect\46439304995_459ac1dd2a_n.jpg,0,0,1,0,1,0,0,insect
18720,other_insect\46439305235_7f3390a629_n.jpg,0,0,1,0,1,0,0,insect
18721,other_insect\4645757087_b8709f69dc_n.jpg,0,0,1,0,1,0,0,insect
18722,other_insect\46458920885_8ddc932f43_m.jpg,0,0,1,0,1,0,0,insect
18723,other_insect\46458920955_11bb265903_n.jpg,0,0,1,0,1,0,0,insect
18724,other_insect\4650371908_6135a96df0_n.jpg,0,0,1,0,1,0,0,insect
18725,other_insect\4651553764_f675e7f7ce_n.jpg,0,0,1,0,1,0,0,insect
18726,other_insect\4651590877_559a970ab9_n.jpg,0,0,1,0,1,0,0,insect
18727,other_insect\4653472185_6dbf470586_m.jpg,0,0,1,0,1,0,0,insect
18728,other_insect\46616496515_a552f68cbe_n.jpg,0,0,1,0,1,0,0,insect
18729,other_insect\46650762004_917238202f_n.jpg,0,0,1,0,1,0,0,insect
18730,other_insect\46650762084_d39cde3c6b_n.jpg,0,0,1,0,1,0,0,insect
18731,other_insect\46650762114_d86fb24f1e_n.jpg,0,0,1,0,1,0,0,insect
18732,other_insect\46650762164_442d706df5_m.jpg,0,0,1,0,1,0,0,insect
18733,other_insect\46654899422_a94884e45a_n.jpg,0,0,1,0,1,1,0,insect
18734,other_insect\46673615995_510349117d_n.jpg,0,0,1,0,1,0,1,insect
18735,other_insect\46673616225_e4aa3b24be_n.jpg,0,0,1,0,1,0,0,insect
18736,other_insect\46687746105_b99bbb7930_n.jpg,0,0,1,0,1,0,0,insect
18737,other_insect\4671401547_b26a12c25e_m.jpg,0,0,1,0,1,0,1,insect
18738,other_insect\46727508365_28a5c389de_m.jpg,0,0,1,0,1,0,0,insect
18739,other_insect\467285291_7322e11f22_m.jpg,0,0,1,0,1,0,0,insect
18740,other_insect\46732446785_b3b9795dd4_n.jpg,0,0,1,0,1,0,1,insect
18741,other_insect\46732446935_60aa5e12d2_n.jpg,0,0,1,0,1,0,1,insect
18742,other_insect\46732447145_78a497e2a4_n.jpg,0,0,1,0,1,0,0,insect
18743,other_insect\46732447315_ae61fbaf7b_n.jpg,0,0,1,0,1,1,0,insect
18744,other_insect\46732448905_98243804fc_n.jpg,0,0,1,0,1,0,0,insect
18745,other_insect\46732449075_b995963900_n.jpg,0,0,1,0,1,0,1,insect
18746,other_insect\46732449245_fe08676613_n.jpg,0,0,1,0,1,0,0,insect
18747,other_insect\4673339334_58416b80a7_m.jpg,0,0,1,0,1,0,0,insect
18748,other_insect\4673775767_ba1f12d1d3_n.jpg,0,0,1,0,1,1,0,insect
18749,other_insect\4674398316_1ddfa737b9_n.jpg,0,0,1,0,1,0,0,insect
18750,other_insect\46744142464_13cd3d831e_n.jpg,0,0,1,0,1,0,0,insect
18751,other_insect\46780553664_9f8a1cb174_n.jpg,0,0,1,0,1,0,0,insect
18752,other_insect\46840129532_eec73cb4ef_n.jpg,0,0,1,0,1,0,1,insect
18753,other_insect\4687625918_ea9ec01cde_n.jpg,0,0,1,0,1,0,1,insect
18754,other_insect\46884216605_472745d5ff_n.jpg,0,0,1,0,1,0,0,insect
18755,other_insect\46891227372_33cb870f71_w.jpg,0,0,1,0,1,0,1,insect
18756,other_insect\4693385201_766dce4485_n.jpg,0,0,1,0,1,0,1,insect
18757,other_insect\46944600851_31866ba3da_n.jpg,0,0,1,0,1,1,0,insect
18758,other_insect\4695120794_e4a7ab0617_n.jpg,0,0,1,0,1,0,1,insect
18759,other_insect\46975778721_768a78b048_w.jpg,0,0,1,0,1,1,0,insect
18760,other_insect\46991935104_c0d8cdefb5_n.jpg,0,0,1,0,1,0,0,insect
18761,other_insect\47016178572_81be151c7e_m.jpg,0,0,1,0,1,0,0,insect
18762,other_insect\47016178622_06610bb8df_n.jpg,0,0,1,0,1,0,0,insect
18763,other_insect\47016178662_a26a84d8d5_n.jpg,0,0,1,0,1,1,0,insect
18764,other_insect\47016178672_cdc2b5c5dc_n.jpg,0,0,1,0,1,1,0,insect
18765,other_insect\4707737597_8c9fa1cb39_n.jpg,0,0,1,0,1,0,0,insect
18766,other_insect\4709625054_372d48e484_n.jpg,0,0,1,0,1,1,0,insect
18767,other_insect\4717731928_d021e9cfd9_n.jpg,0,0,1,0,1,1,0,insect
18768,other_insect\4717858783_ffd4963e4c_m.jpg,0,0,1,0,1,0,0,insect
18769,other_insect\4718055263_e090975872_n.jpg,0,0,1,0,1,1,0,insect
18770,other_insect\4718197281_2124e7117e_n.jpg,0,0,1,0,1,0,0,insect
18771,other_insect\47274723011_9d65f34ea2_n.jpg,0,0,1,0,1,0,0,insect
18772,other_insect\47275230512_0123a8d41f_n.jpg,0,0,1,0,1,0,0,insect
18773,other_insect\4730266268_268f5f6a3d_w.jpg,0,0,1,0,1,0,0,insect
18774,other_insect\47338306982_a28a1cd1c3_m.jpg,0,0,1,0,1,0,0,insect
18775,other_insect\47338307142_c166796ec2_n.jpg,0,0,1,0,1,1,0,insect
